transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,trading_pair,fee,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240826_00000595,CUST_24877384,Customer 5141,user912@example.com,+1-555-139-5821,"113 Main St, City, State",Los Angeles,NC,90983,US,17.167.162.36,enterprise,2024-08-26 18:03:32.247216,2024-08-26,18:03:32,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,72324.22,USDT/USD,0.0,trading,apple_pay,completed,00,Approved,1382,False,amount_exceeds_normal,24.176342777423958,,130446.89904690647,affiliate,1,desktop_windows,False,1796,CST,en,18.0,0.0,False,8.0,3.0,1.0,72324.22
TXN_20240827_00001281,CUST_27259463,Customer 9140,user110@example.com,+1-555-367-6533,"781 Main St, City, State",New York,IL,24996,US,184.39.35.209,enterprise,2024-08-27 00:51:22.247216,2024-08-27,00:51:22,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,59331.63,USDT/USD,0.0,trading,venmo,completed,00,Approved,1323,False,,10.988999179740313,,126656.43250792412,social_media_organic,3,tablet_android,False,1224,MST,en,0.0,1.0,False,8.0,3.0,2.0,129965.75
TXN_20240827_00001455,CUST_77410474,Customer 9609,user989@example.com,+1-555-627-7404,"276 Main St, City, State",Los Angeles,IL,21949,US,118.127.36.129,new,2024-08-27 03:03:23.247216,2024-08-27,03:03:23,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,34614.72,ETH/USD,69.23,trading,apple_pay,completed,00,Approved,1860,False,amount_exceeds_normal,20.685520982585555,,113.22777558840502,organic_search,3,mobile_ios,True,647,AKST,en,3.0,1.0,False,8.0,3.0,1.0,34614.72
TXN_20240827_00001052,CUST_96018666,Customer 7948,user920@example.com,+1-555-452-2329,"913 Main St, City, State",New York,GA,75633,US,40.255.228.190,enterprise,2024-08-27 11:41:07.247216,2024-08-27,11:41:07,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,69199.95,USDT/USD,0.0,trading,google_pay,completed,00,Approved,1644,True,"amount_exceeds_normal,fraud_type_card_testing",27.325421747651347,card_testing,53375.66905429451,social_media_paid,2,mobile_android,True,720,MST,en,11.0,1.0,False,8.0,3.0,1.0,69199.95
TXN_20240827_00000696,CUST_13818232,Customer 6543,user595@example.com,+1-555-432-9738,"929 Main St, City, State",New York,NY,13652,US,233.79.69.217,new,2024-08-27 16:28:52.247216,2024-08-27,16:28:52,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,71279.71,USDT/USD,142.56,trading,paypal,completed,00,Approved,1567,False,amount_exceeds_normal,40.57552336572503,,944.7888051620387,organic_search,3,mobile_ios,True,599,HST,en,16.0,1.0,False,8.0,3.0,1.0,71279.71
TXN_20240827_00000562,CUST_79619897,Customer 6633,user109@example.com,+1-555-907-6303,"715 Main St, City, State",Los Angeles,OH,18057,US,140.110.210.213,enterprise,2024-08-27 18:40:42.247216,2024-08-27,18:40:42,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,2741.93,USDT/USD,0.0,trading,google_pay,completed,00,Approved,776,False,,13.320073498469858,,224512.17406421504,organic_search,1,desktop_windows,False,847,AKST,en,18.0,1.0,False,8.0,3.0,1.0,2741.93
TXN_20240827_00001525,CUST_77420703,Customer 5726,user740@example.com,+1-555-333-4118,"867 Main St, City, State",New York,MI,64136,US,210.195.59.62,enterprise,2024-08-27 23:48:16.247216,2024-08-27,23:48:16,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,71177.43,USDT/USD,142.35,trading,venmo,completed,00,Approved,121,False,amount_exceeds_normal,48.074306525946945,,126529.83826332238,referral,1,desktop_mac,False,1613,MST,en,23.0,1.0,False,8.0,3.0,2.0,73702.09999999999
TXN_20240828_00000345,CUST_39893311,Customer 1396,user226@example.com,+1-555-758-1390,"375 Main St, City, State",Chicago,IL,43834,US,113.215.65.39,vip,2024-08-28 03:44:21.247216,2024-08-28,03:44:21,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,52196.89,BTC/USD,0.0,trading,card,completed,00,Approved,1308,False,amount_exceeds_normal,36.86156978675809,,14422.449211078392,social_media_paid,2,mobile_android,True,186,EST,en,3.0,2.0,False,8.0,3.0,1.0,52196.89
TXN_20240828_00000429,CUST_54146357,Customer 6458,user386@example.com,+1-555-574-2678,"291 Main St, City, State",New York,NC,85547,US,154.7.226.103,regular,2024-08-28 05:03:01.247216,2024-08-28,05:03:01,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,31032.69,ETH/USD,62.07,trading,card,completed,00,Approved,511,False,amount_exceeds_normal,44.91698529926867,,4581.578689525966,organic_search,1,mobile_ios,True,885,MST,en,5.0,2.0,False,8.0,3.0,1.0,31032.69
TXN_20240828_00000474,CUST_34545465,Customer 7165,user843@example.com,+1-555-748-2916,"299 Main St, City, State",New York,IL,78596,US,63.126.107.155,vip,2024-08-28 12:06:49.247216,2024-08-28,12:06:49,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,49974.87,USDT/USD,0.0,trading,google_pay,completed,00,Approved,1316,False,amount_exceeds_normal,24.050724625191442,,19803.81068322097,affiliate,3,mobile_ios,True,166,MST,en,12.0,2.0,False,8.0,3.0,1.0,49974.87
TXN_20240828_00000539,CUST_85628539,Customer 7661,user600@example.com,+1-555-462-7479,"410 Main St, City, State",New York,PA,42268,US,72.121.107.184,vip,2024-08-28 16:06:46.247216,2024-08-28,16:06:46,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,95667.83,USDT/USD,191.34,trading,apple_pay,completed,00,Approved,147,False,amount_exceeds_normal,20.098993742464224,,16295.04936854061,social_media_organic,1,desktop_mac,False,1064,PST,en,16.0,2.0,False,8.0,3.0,1.0,95667.83
TXN_20240828_00001075,CUST_56114544,Customer 3071,user181@example.com,+1-555-350-4128,"267 Main St, City, State",Los Angeles,GA,74656,US,148.67.246.203,new,2024-08-28 20:12:30.247216,2024-08-28,20:12:30,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,57233.89,USDT/USD,0.0,trading,venmo,completed,00,Approved,1723,False,amount_exceeds_normal,37.47864054906499,,123.67899093295394,paid_search,1,desktop_mac,False,562,EST,en,20.0,2.0,False,8.0,3.0,1.0,57233.89
TXN_20240828_00000766,CUST_25593524,Customer 6396,user250@example.com,+1-555-624-7251,"485 Main St, City, State",New York,TX,21507,US,29.51.172.89,regular,2024-08-28 21:01:45.247216,2024-08-28,21:01:45,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,13232.11,BTC/USD,26.46,trading,card,completed,00,Approved,1439,False,amount_exceeds_normal,30.738628050180118,,4947.968499958453,social_media_paid,1,mobile_ios,True,762,HST,en,21.0,2.0,False,8.0,3.0,1.0,13232.11
TXN_20240829_00001794,CUST_61948939,Customer 9562,user742@example.com,+1-555-170-7719,"809 Main St, City, State",Chicago,MI,94813,US,60.237.156.198,new,2024-08-29 02:11:22.247216,2024-08-29,02:11:22,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,32732.77,USDT/USD,0.0,trading,venmo,completed,00,Approved,1309,False,amount_exceeds_normal,40.89865298647098,,325.13277708544086,referral,4,mobile_android,True,601,CST,en,2.0,3.0,False,8.0,3.0,1.0,32732.77
TXN_20240829_00001638,CUST_85946293,Customer 6416,user857@example.com,+1-555-464-1525,"474 Main St, City, State",Phoenix,TX,83629,US,179.235.130.162,regular,2024-08-29 08:35:16.247216,2024-08-29,08:35:16,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,33218.09,ETH/USD,0.0,trading,card,completed,00,Approved,1583,False,amount_exceeds_normal,37.32274641684971,,3127.800807672397,social_media_organic,1,mobile_android,True,1641,MST,en,8.0,3.0,False,8.0,3.0,1.0,33218.09
TXN_20240829_00001010,CUST_74040649,Customer 4354,user793@example.com,+1-555-295-3626,"230 Main St, City, State",New York,PA,13203,US,69.232.197.231,vip,2024-08-29 09:09:28.247216,2024-08-29,09:09:28,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,17001.07,USDT/USD,34.0,trading,card,completed,00,Approved,125,True,"amount_exceeds_normal,fraud_type_account_takeover",47.052714027416364,account_takeover,14470.989656666972,organic_search,1,mobile_ios,True,207,HST,en,9.0,3.0,False,8.0,3.0,1.0,17001.07
TXN_20240829_00000135,CUST_76490211,Customer 4870,user674@example.com,+1-555-114-1578,"656 Main St, City, State",Los Angeles,MI,89338,US,3.121.206.141,new,2024-08-29 11:56:18.247216,2024-08-29,11:56:18,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,15400.25,BTC/USD,0.0,trading,google_pay,completed,00,Approved,1022,False,amount_exceeds_normal,30.06803469715429,,899.6044407872436,content_marketing,1,mobile_android,True,1274,HST,en,11.0,3.0,False,8.0,3.0,1.0,15400.25
TXN_20240829_00000490,CUST_12132364,Customer 1015,user688@example.com,+1-555-562-2609,"431 Main St, City, State",Houston,CA,49097,US,174.11.30.158,new,2024-08-29 14:40:47.247216,2024-08-29,14:40:47,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,47495.32,USDT/USD,0.0,trading,apple_pay,completed,00,Approved,1382,False,amount_exceeds_normal,40.54380751047181,,816.1211378481088,social_media_organic,1,desktop_windows,False,1766,AKST,en,14.0,3.0,False,8.0,3.0,1.0,47495.32
TXN_20240829_00000020,CUST_53887248,Customer 3352,user542@example.com,+1-555-789-6452,"696 Main St, City, State",Phoenix,TX,60669,US,236.223.106.135,enterprise,2024-08-29 15:09:50.247216,2024-08-29,15:09:50,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,33838.79,BTC/USD,67.68,trading,google_pay,completed,00,Approved,1397,False,amount_exceeds_normal,41.98950666784809,,52030.71192114091,referral,1,mobile_ios,True,1697,CST,en,15.0,3.0,False,8.0,3.0,1.0,33838.79
TXN_20240829_00000619,CUST_61583314,Customer 8815,user997@example.com,+1-555-854-7676,"239 Main St, City, State",Houston,OH,66568,US,48.152.108.235,enterprise,2024-08-29 22:18:07.247216,2024-08-29,22:18:07,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,51978.7,ETH/USD,0.0,trading,google_pay,completed,00,Approved,1812,False,amount_exceeds_normal,45.63833796369944,,30400.80697004739,direct_traffic,1,mobile_ios,True,250,MST,en,22.0,3.0,False,8.0,3.0,1.0,51978.7
TXN_20240830_00001169,CUST_49031238,Customer 7312,user193@example.com,+1-555-221-8553,"686 Main St, City, State",New York,CA,40703,US,105.113.11.169,vip,2024-08-30 00:50:33.247216,2024-08-30,00:50:33,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,7784.22,ETH/USD,15.57,trading,card,completed,00,Approved,1756,False,amount_exceeds_normal,27.249714267614166,,6881.8569402422545,paid_search,1,mobile_ios,True,1354,MST,en,0.0,4.0,False,8.0,3.0,1.0,7784.22
TXN_20240830_00000504,CUST_48492854,Customer 3076,user447@example.com,+1-555-221-5824,"207 Main St, City, State",Los Angeles,MI,68901,US,185.71.116.241,regular,2024-08-30 02:29:53.247216,2024-08-30,02:29:53,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,25712.58,BTC/USD,51.43,trading,paypal,completed,00,Approved,1003,True,"amount_exceeds_normal,fraud_type_account_takeover",30.924206920630468,account_takeover,2464.5872215622676,referral,2,smart_tv_apple_tv,False,704,CST,en,2.0,4.0,False,8.0,3.0,1.0,25712.58
TXN_20240830_00001251,CUST_63445657,Customer 8784,user410@example.com,+1-555-895-3226,"975 Main St, City, State",New York,CA,24720,US,46.70.91.202,regular,2024-08-30 03:20:03.247216,2024-08-30,03:20:03,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,291.96,ETH/USD,0.58,trading,venmo,completed,00,Approved,744,False,,22.53005137150532,,1091.7856770904257,social_media_paid,2,desktop_mac,False,1536,AKST,en,3.0,4.0,False,8.0,3.0,1.0,291.96
TXN_20240830_00000060,CUST_75709237,Customer 6573,user816@example.com,+1-555-123-7246,"874 Main St, City, State",Los Angeles,TX,12504,US,122.113.84.159,new,2024-08-30 10:23:31.247216,2024-08-30,10:23:31,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,66435.51,BTC/USD,0.0,trading,venmo,completed,00,Approved,407,True,"amount_exceeds_normal,fraud_type_card_testing",28.775079118643006,card_testing,488.51924439825433,social_media_organic,1,desktop_windows,False,1021,EST,en,10.0,4.0,False,8.0,3.0,1.0,66435.51
TXN_20240831_00001136,CUST_13630859,Customer 6591,user514@example.com,+1-555-565-1665,"730 Main St, City, State",New York,PA,14492,US,214.23.240.248,new,2024-08-31 00:22:25.247216,2024-08-31,00:22:25,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,1169.96,ETH/USD,0.0,trading,card,completed,00,Approved,942,False,amount_exceeds_normal,30.214958226146035,,166.06415573257146,paid_search,1,desktop_windows,False,1382,HST,en,0.0,5.0,True,8.0,3.0,1.0,1169.96
TXN_20240831_00001142,CUST_95816386,Customer 4758,user724@example.com,+1-555-923-8799,"167 Main St, City, State",Los Angeles,NC,43032,US,137.88.216.8,new,2024-08-31 03:28:34.247216,2024-08-31,03:28:34,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,42147.5,USDT/USD,84.29,trading,apple_pay,completed,00,Approved,812,False,amount_exceeds_normal,44.34948935755064,,814.890228163043,content_marketing,2,mobile_android,True,633,PST,en,3.0,5.0,True,8.0,3.0,1.0,42147.5
TXN_20240831_00001229,CUST_89620146,Customer 7503,user585@example.com,+1-555-432-6716,"680 Main St, City, State",Phoenix,IL,25441,US,20.218.194.186,new,2024-08-31 06:16:41.247216,2024-08-31,06:16:41,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,13507.42,ETH/USD,27.01,trading,card,completed,00,Approved,1191,True,"amount_exceeds_normal,fraud_type_synthetic_identity",45.5333937685312,synthetic_identity,571.9587781910119,affiliate,3,desktop_windows,False,1246,HST,en,6.0,5.0,True,8.0,3.0,1.0,13507.42
TXN_20240831_00001189,CUST_30437236,Customer 4365,user770@example.com,+1-555-729-1079,"776 Main St, City, State",Chicago,CA,80451,US,152.14.160.10,regular,2024-08-31 09:00:42.247216,2024-08-31,09:00:42,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,18164.87,ETH/USD,36.33,trading,paypal,completed,00,Approved,642,False,amount_exceeds_normal,46.35501052292261,,4580.6459554679,paid_search,2,desktop_mac,False,1182,MST,en,9.0,5.0,True,8.0,3.0,2.0,100107.4
TXN_20240831_00000176,CUST_46667333,Customer 4534,user636@example.com,+1-555-796-7819,"889 Main St, City, State",Phoenix,IL,72146,US,244.98.159.145,regular,2024-08-31 17:23:08.247216,2024-08-31,17:23:08,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,1015.51,USDT/USD,2.03,trading,venmo,completed,00,Approved,554,False,amount_exceeds_normal,25.494232998360616,,1827.490638655307,affiliate,1,mobile_android,True,893,AKST,en,17.0,5.0,True,8.0,3.0,1.0,1015.51
TXN_20240831_00001367,CUST_34881421,Customer 4961,user547@example.com,+1-555-577-5952,"437 Main St, City, State",Phoenix,NY,13245,US,9.110.32.175,vip,2024-08-31 21:20:34.247216,2024-08-31,21:20:34,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,89052.83,BTC/USD,0.0,trading,google_pay,completed,00,Approved,1963,False,amount_exceeds_normal,23.862088610239432,,6977.613912251825,organic_search,2,mobile_android,True,1789,MST,en,21.0,5.0,True,8.0,3.0,1.0,89052.83
TXN_20240901_00001631,CUST_73648957,Customer 9868,user272@example.com,+1-555-200-7881,"651 Main St, City, State",Houston,FL,88730,US,162.145.74.21,vip,2024-09-01 02:43:49.247216,2024-09-01,02:43:49,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,65542.52,USDT/USD,0.0,trading,google_pay,completed,00,Approved,1783,False,amount_exceeds_normal,46.02063025277865,,6095.709842500867,email_marketing,1,tablet_ipad,False,321,EST,en,2.0,6.0,True,9.0,3.0,1.0,65542.52
TXN_20240901_00001742,CUST_57008436,Customer 8972,user531@example.com,+1-555-376-5286,"666 Main St, City, State",Chicago,TX,29604,US,73.38.80.145,vip,2024-09-01 04:17:44.247216,2024-09-01,04:17:44,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,18609.07,ETH/USD,37.22,trading,google_pay,completed,00,Approved,118,False,amount_exceeds_normal,27.61047110296665,,7551.422100581427,organic_search,3,desktop_mac,False,577,PST,en,4.0,6.0,True,9.0,3.0,1.0,18609.07
TXN_20240901_00000679,CUST_66950839,Customer 7599,user926@example.com,+1-555-712-5125,"538 Main St, City, State",Phoenix,FL,76681,US,65.208.33.98,regular,2024-09-01 06:41:53.247216,2024-09-01,06:41:53,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,67805.63,USDT/USD,0.0,trading,google_pay,completed,00,Approved,734,False,amount_exceeds_normal,37.93993438593804,,1874.8139231826008,direct_traffic,1,desktop_linux,False,867,MST,en,6.0,6.0,True,9.0,3.0,1.0,67805.63
TXN_20240901_00000943,CUST_58877368,Customer 2914,user692@example.com,+1-555-412-4792,"233 Main St, City, State",Chicago,NY,32507,US,8.233.87.140,vip,2024-09-01 07:45:51.247216,2024-09-01,07:45:51,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,5298.82,USDT/USD,0.0,trading,paypal,completed,00,Approved,746,False,,5.724102909141113,,14377.881600511055,social_media_paid,1,desktop_mac,False,500,EST,en,7.0,6.0,True,9.0,3.0,1.0,5298.82
TXN_20240901_00001387,CUST_54298084,Customer 2535,user452@example.com,+1-555-964-5929,"292 Main St, City, State",Los Angeles,NC,63000,US,53.20.57.232,enterprise,2024-09-01 09:52:33.247216,2024-09-01,09:52:33,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,46896.95,ETH/USD,0.0,trading,paypal,failed,14,Invalid card,1022,False,,11.482439962531208,,198320.4204549514,paid_search,3,mobile_ios,True,1713,HST,en,9.0,6.0,True,9.0,3.0,1.0,46896.95
TXN_20240901_00001396,CUST_18085408,Customer 2660,user323@example.com,+1-555-101-2158,"116 Main St, City, State",Chicago,FL,46887,US,2.157.234.188,vip,2024-09-01 13:09:53.247216,2024-09-01,13:09:53,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,73975.0,BTC/USD,0.0,trading,apple_pay,completed,00,Approved,104,False,amount_exceeds_normal,44.11829362118326,,20632.60537125786,referral,4,mobile_android,True,1635,AKST,en,13.0,6.0,True,9.0,3.0,1.0,73975.0
TXN_20240901_00001122,CUST_84350753,Customer 3230,user432@example.com,+1-555-337-9250,"891 Main St, City, State",New York,TX,38498,US,249.237.27.195,enterprise,2024-09-01 16:54:54.247216,2024-09-01,16:54:54,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,7655.36,ETH/USD,15.31,trading,card,completed,00,Approved,1400,False,,18.65020231644117,,237498.39340113077,organic_search,2,desktop_windows,False,664,MST,en,16.0,6.0,True,9.0,3.0,1.0,7655.36
TXN_20240901_00000880,CUST_55916173,Customer 4061,user939@example.com,+1-555-497-8592,"107 Main St, City, State",New York,TX,86556,US,58.230.103.184,new,2024-09-01 18:33:30.247216,2024-09-01,18:33:30,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,27235.66,ETH/USD,54.47,trading,google_pay,completed,00,Approved,749,False,amount_exceeds_normal,39.06856753143919,,110.7106996300733,organic_search,3,mobile_android,True,1355,HST,en,18.0,6.0,True,9.0,3.0,2.0,63470.369999999995
TXN_20240901_00001204,CUST_90778400,Customer 2199,user182@example.com,+1-555-681-2214,"326 Main St, City, State",Houston,GA,71132,US,48.93.183.184,regular,2024-09-01 18:49:01.247216,2024-09-01,18:49:01,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,74428.53,BTC/USD,148.86,trading,card,completed,00,Approved,1342,False,amount_exceeds_normal,32.86575923606937,,3666.424480733793,social_media_organic,2,desktop_windows,False,312,PST,en,18.0,6.0,True,9.0,3.0,1.0,74428.53
TXN_20240902_00000622,CUST_43303210,Customer 8433,user938@example.com,+1-555-953-5305,"282 Main St, City, State",Houston,PA,81599,US,183.96.208.219,enterprise,2024-09-02 09:26:59.247216,2024-09-02,09:26:59,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,22104.63,BTC/USD,44.21,trading,apple_pay,failed,51,Insufficient funds,613,False,,7.065602527763376,,90321.53959823048,organic_search,2,mobile_ios,True,1081,AKST,en,9.0,0.0,False,9.0,3.0,1.0,22104.63
TXN_20240902_00001502,CUST_11790045,Customer 9672,user487@example.com,+1-555-526-4121,"746 Main St, City, State",Chicago,NC,95832,US,111.207.136.173,regular,2024-09-02 11:37:27.247216,2024-09-02,11:37:27,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,66542.47,USDT/USD,133.08,trading,venmo,completed,00,Approved,382,False,amount_exceeds_normal,34.146627824808036,,2428.2601863410478,paid_search,3,tablet_ipad,False,1255,CST,en,11.0,0.0,False,9.0,3.0,2.0,93046.51000000001
TXN_20240902_00000903,CUST_78762719,Customer 9577,user660@example.com,+1-555-698-9688,"266 Main St, City, State",Houston,TX,69507,US,64.209.68.45,vip,2024-09-02 20:18:58.247216,2024-09-02,20:18:58,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,22015.33,ETH/USD,0.0,trading,paypal,completed,00,Approved,1052,False,amount_exceeds_normal,39.34079550248461,,22321.95468309097,email_marketing,1,desktop_mac,False,1678,MST,en,20.0,0.0,False,9.0,3.0,1.0,22015.33
TXN_20240903_00001993,CUST_23853733,Customer 6344,user234@example.com,+1-555-624-6327,"245 Main St, City, State",Los Angeles,PA,56417,US,159.102.110.38,vip,2024-09-03 01:04:58.247216,2024-09-03,01:04:58,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,88365.09,USDT/USD,0.0,trading,paypal,failed,51,Insufficient funds,1332,False,amount_exceeds_normal,49.38902017622095,,12563.06717569835,paid_search,1,desktop_windows,False,1162,PST,en,1.0,1.0,False,9.0,3.0,1.0,88365.09
TXN_20240903_00000833,CUST_34545465,Customer 7165,user843@example.com,+1-555-748-2916,"299 Main St, City, State",New York,IL,78596,US,63.126.107.155,vip,2024-09-03 01:59:30.247216,2024-09-03,01:59:30,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,8486.34,BTC/USD,16.97,trading,card,completed,00,Approved,1561,False,,4.050724625191441,,19803.81068322097,affiliate,4,mobile_android,True,348,MST,en,1.0,1.0,False,9.0,3.0,2.0,58461.21000000001
TXN_20240903_00000247,CUST_66148319,Customer 2294,user131@example.com,+1-555-861-7079,"802 Main St, City, State",New York,FL,80194,US,49.60.122.76,regular,2024-09-03 03:58:28.247216,2024-09-03,03:58:28,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,72280.6,USDT/USD,0.0,trading,paypal,failed,05,Do not honor,1715,True,"amount_exceeds_normal,fraud_type_synthetic_identity",29.616785487680865,synthetic_identity,4924.646344423625,social_media_organic,1,tablet_ipad,False,172,PST,en,3.0,1.0,False,9.0,3.0,2.0,95985.25
TXN_20240903_00001114,CUST_72746715,Customer 9965,user152@example.com,+1-555-834-7057,"776 Main St, City, State",New York,PA,21137,US,58.170.109.218,new,2024-09-03 07:20:38.247216,2024-09-03,07:20:38,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,63289.26,BTC/USD,0.0,trading,apple_pay,completed,00,Approved,1132,False,amount_exceeds_normal,23.705398212322724,,417.31732105471747,paid_search,1,desktop_windows,False,575,HST,en,7.0,1.0,False,9.0,3.0,1.0,63289.26
TXN_20240903_00000136,CUST_57293259,Customer 3735,user742@example.com,+1-555-742-9882,"558 Main St, City, State",Los Angeles,NC,73044,US,156.3.202.136,enterprise,2024-09-03 09:15:59.247216,2024-09-03,09:15:59,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,13312.18,USDT/USD,26.62,trading,card,completed,00,Approved,942,True,fraud_type_card_testing,29.73572338129391,card_testing,56581.30992260846,referral,1,mobile_android,True,1538,PST,en,9.0,1.0,False,9.0,3.0,1.0,13312.18
TXN_20240903_00001612,CUST_99404513,Customer 2233,user335@example.com,+1-555-230-3579,"645 Main St, City, State",Houston,NY,81933,US,137.151.145.227,vip,2024-09-03 12:24:48.247216,2024-09-03,12:24:48,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,45043.26,ETH/USD,0.0,trading,card,completed,00,Approved,1462,False,amount_exceeds_normal,41.46520741021379,,5066.4055187768,paid_search,1,desktop_mac,False,380,AKST,en,12.0,1.0,False,9.0,3.0,1.0,45043.26
TXN_20240903_00001513,CUST_88806998,Customer 9217,user739@example.com,+1-555-444-5177,"735 Main St, City, State",Los Angeles,GA,63678,US,39.102.231.2,new,2024-09-03 18:25:40.247216,2024-09-03,18:25:40,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,25512.45,BTC/USD,51.02,trading,apple_pay,completed,00,Approved,1768,False,amount_exceeds_normal,38.765051942043605,,636.6639923658641,paid_search,1,mobile_ios,True,1672,CST,en,18.0,1.0,False,9.0,3.0,1.0,25512.45
TXN_20240903_00000333,CUST_38258054,Customer 6664,user131@example.com,+1-555-933-4863,"687 Main St, City, State",Los Angeles,CA,11057,US,14.62.94.220,enterprise,2024-09-03 20:33:19.247216,2024-09-03,20:33:19,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,26116.37,USDT/USD,52.23,trading,venmo,completed,00,Approved,1572,False,,12.797805310289675,,91077.26655628577,email_marketing,1,mobile_android,True,294,AKST,en,20.0,1.0,False,9.0,3.0,1.0,26116.37
TXN_20240903_00001117,CUST_26168652,Customer 8677,user451@example.com,+1-555-435-6036,"657 Main St, City, State",Phoenix,PA,84402,US,128.250.96.196,vip,2024-09-03 21:52:00.247216,2024-09-03,21:52:00,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,35363.51,USDT/USD,0.0,trading,card,completed,00,Approved,1458,False,amount_exceeds_normal,27.36845679571274,,5899.7583642124555,organic_search,2,tablet_ipad,False,1181,EST,en,21.0,1.0,False,9.0,3.0,1.0,35363.51
TXN_20240904_00001488,CUST_37935622,Customer 5566,user677@example.com,+1-555-132-6241,"202 Main St, City, State",Phoenix,OH,96963,US,38.26.43.251,enterprise,2024-09-04 04:14:28.247216,2024-09-04,04:14:28,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,43832.22,USDT/USD,87.66,trading,apple_pay,failed,14,Invalid card,600,False,,14.493786383917783,,99495.25032216872,referral,1,mobile_android,True,1581,MST,en,4.0,2.0,False,9.0,3.0,1.0,43832.22
TXN_20240904_00000891,CUST_52675891,Customer 8966,user336@example.com,+1-555-564-6986,"522 Main St, City, State",New York,GA,82169,US,20.170.165.68,vip,2024-09-04 08:57:25.247216,2024-09-04,08:57:25,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,25935.61,USDT/USD,51.87,trading,venmo,completed,00,Approved,264,False,amount_exceeds_normal,21.11953800553212,,15594.602865498022,email_marketing,1,desktop_windows,False,301,AKST,en,8.0,2.0,False,9.0,3.0,1.0,25935.61
