transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,service_type,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20241021_00000018,CUST_22488302,Customer 3056,user721@example.com,+1-555-914-5653,"911 Main St, City, State",Los Angeles,NY,83955,US,75.225.212.26,professional,2024-10-21 00:09:41.065682,2024-10-21,00:09:41,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,241.49,specialist_consultation,service,google_pay,completed,00,Approved,1406,False,,3.6316859333255067,,13756.447134700993,influencer,1,mobile_ios,True,1552,MST,en,0.0,0.0,False,10.0,4.0,1.0,241.49
TXN_20241021_00000991,CUST_11452029,Customer 7489,user398@example.com,+1-555-246-4795,"286 Main St, City, State",Phoenix,NY,74577,US,59.73.18.254,professional,2024-10-21 01:47:26.065682,2024-10-21,01:47:26,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,245.33,specialist_consultation,service,apple_pay,completed,00,Approved,388,False,,13.7851975750234,,10058.245824151936,paid_search,4,desktop_windows,False,796,PST,en,1.0,0.0,False,10.0,4.0,1.0,245.33
TXN_20241021_00000932,CUST_11452029,Customer 7489,user398@example.com,+1-555-246-4795,"286 Main St, City, State",Phoenix,NY,74577,US,59.73.18.254,professional,2024-10-21 15:11:34.065682,2024-10-21,15:11:34,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,99.67,general_consultation,service,apple_pay,completed,00,Approved,642,False,,13.7851975750234,,10058.245824151936,paid_search,3,desktop_windows,False,872,PST,en,15.0,0.0,False,10.0,4.0,2.0,345.0
TXN_20241021_00000802,CUST_69018167,Customer 6670,user372@example.com,+1-555-904-2841,"578 Main St, City, State",Phoenix,FL,36123,US,46.168.61.205,corporate,2024-10-21 15:59:20.065682,2024-10-21,15:59:20,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,113.44,therapy_session,service,card,completed,00,Approved,705,False,,15.527495302031816,,36152.4658125357,paid_search,1,desktop_windows,False,1595,MST,en,15.0,0.0,False,10.0,4.0,1.0,113.44
TXN_20241022_00000332,CUST_71816853,Customer 5028,user962@example.com,+1-555-886-2075,"356 Main St, City, State",Phoenix,PA,50416,US,138.173.165.86,individual,2024-10-22 05:51:18.065682,2024-10-22,05:51:18,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,29.91,prescription_consultation,service,apple_pay,completed,00,Approved,1758,False,,15.883075452652214,,1291.377797659684,direct_traffic,2,mobile_ios,True,606,PST,en,5.0,1.0,False,10.0,4.0,2.0,63.03
TXN_20241022_00000962,CUST_34272824,Customer 7847,user752@example.com,+1-555-488-9492,"179 Main St, City, State",Chicago,NY,59779,US,148.35.101.53,family,2024-10-22 13:27:57.065682,2024-10-22,13:27:57,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,196.58,therapy_session,service,apple_pay,completed,00,Approved,569,False,,6.171303524223242,,4389.418673621476,social_media_organic,1,mobile_ios,True,1210,EST,en,13.0,1.0,False,10.0,4.0,1.0,196.58
TXN_20241024_00000304,CUST_74933357,Customer 2902,user837@example.com,+1-555-635-8170,"468 Main St, City, State",Phoenix,OH,41566,US,224.228.12.141,family,2024-10-24 05:04:58.065682,2024-10-24,05:04:58,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,154.06,specialist_consultation,service,apple_pay,completed,00,Approved,134,False,,23.19321234755668,,3072.701342895678,direct_traffic,2,mobile_ios,True,301,HST,en,5.0,3.0,False,10.0,4.0,1.0,154.06
TXN_20241024_00000503,CUST_98699066,Customer 3207,user420@example.com,+1-555-687-4232,"248 Main St, City, State",Chicago,NC,20961,US,144.122.245.192,corporate,2024-10-24 14:38:40.065682,2024-10-24,14:38:40,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,32.96,prescription_consultation,service,paypal,completed,00,Approved,1982,True,fraud_type_account_takeover,20.372513347704604,account_takeover,49962.68679228493,social_media_paid,1,desktop_windows,False,473,CST,en,14.0,3.0,False,10.0,4.0,1.0,32.96
TXN_20241025_00000682,CUST_88925621,Customer 5219,user429@example.com,+1-555-922-9831,"572 Main St, City, State",Chicago,GA,11146,US,133.165.202.93,family,2024-10-25 00:53:58.065682,2024-10-25,00:53:58,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,42.91,prescription_consultation,service,paypal,completed,00,Approved,694,False,,5.879858734287496,,1349.684614719285,organic_search,1,mobile_ios,True,1755,MST,en,0.0,4.0,False,10.0,4.0,1.0,42.91
TXN_20241025_00000306,CUST_84033304,Customer 4656,user365@example.com,+1-555-675-8960,"548 Main St, City, State",New York,MI,40019,US,166.73.102.120,corporate,2024-10-25 06:31:26.065682,2024-10-25,06:31:26,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,244.26,specialist_consultation,service,card,completed,00,Approved,1138,False,,14.828456263579822,,29587.71092356434,referral,2,mobile_android,True,999,PST,en,6.0,4.0,False,10.0,4.0,2.0,383.26
TXN_20241025_00000808,CUST_93270859,Customer 2475,user800@example.com,+1-555-764-2926,"452 Main St, City, State",Houston,TX,71308,US,111.209.18.49,family,2024-10-25 08:23:37.065682,2024-10-25,08:23:37,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,155.25,therapy_session,service,card,completed,00,Approved,1499,False,,12.955909740434358,,2182.9970369642997,social_media_paid,1,mobile_android,True,1156,EST,en,8.0,4.0,False,10.0,4.0,1.0,155.25
TXN_20241025_00000904,CUST_51083228,Customer 5218,user682@example.com,+1-555-543-6541,"175 Main St, City, State",Los Angeles,NY,20888,US,251.222.161.136,professional,2024-10-25 16:00:59.065682,2024-10-25,16:00:59,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,59.78,prescription_consultation,service,venmo,completed,00,Approved,536,False,,2.414958458577618,,13305.609292786792,paid_search,4,desktop_windows,False,910,MST,en,16.0,4.0,False,10.0,4.0,2.0,195.51
TXN_20241025_00000641,CUST_32943205,Customer 4738,user822@example.com,+1-555-256-7901,"943 Main St, City, State",Los Angeles,MI,72905,US,224.163.142.116,corporate,2024-10-25 18:10:02.065682,2024-10-25,18:10:02,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,38.81,prescription_consultation,service,google_pay,completed,00,Approved,1501,False,,20.078415383474116,,34443.27225441121,email_marketing,1,smart_tv_apple_tv,False,916,MST,en,18.0,4.0,False,10.0,4.0,1.0,38.81
TXN_20241026_00000911,CUST_13352340,Customer 5451,user900@example.com,+1-555-630-5806,"163 Main St, City, State",Chicago,TX,45225,US,98.183.234.249,professional,2024-10-26 03:28:14.065682,2024-10-26,03:28:14,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,150.37,therapy_session,service,venmo,completed,00,Approved,1633,False,,5.850874753360355,,1912.8118895145985,social_media_paid,2,desktop_linux,False,495,PST,en,3.0,5.0,True,10.0,4.0,1.0,150.37
TXN_20241026_00000455,CUST_89260148,Customer 9542,user588@example.com,+1-555-147-4633,"556 Main St, City, State",Los Angeles,IL,32273,US,161.171.60.72,family,2024-10-26 03:50:57.065682,2024-10-26,03:50:57,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,114.87,general_consultation,service,apple_pay,completed,00,Approved,1193,False,,17.38726109714612,,4430.682990272195,referral,1,mobile_ios,True,337,PST,en,3.0,5.0,True,10.0,4.0,1.0,114.87
TXN_20241026_00000720,CUST_43614475,Customer 8770,user217@example.com,+1-555-999-6072,"619 Main St, City, State",Chicago,CA,95668,US,64.114.105.214,individual,2024-10-26 08:09:49.065682,2024-10-26,08:09:49,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,34.05,prescription_consultation,service,card,completed,00,Approved,836,False,,5.473105473461653,,1523.2769746346473,email_marketing,5,mobile_ios,True,740,AKST,en,8.0,5.0,True,10.0,4.0,3.0,216.6
TXN_20241026_00000771,CUST_12819130,Customer 6414,user762@example.com,+1-555-548-8483,"817 Main St, City, State",Houston,NY,89239,US,42.248.128.49,individual,2024-10-26 14:13:03.065682,2024-10-26,14:13:03,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,121.46,therapy_session,service,card,completed,00,Approved,242,False,,27.074364949107775,,442.135235585851,organic_search,2,mobile_ios,True,1476,MST,en,14.0,5.0,True,10.0,4.0,2.0,416.65999999999997
TXN_20241026_00000546,CUST_20039986,Customer 7343,user996@example.com,+1-555-199-9611,"913 Main St, City, State",Los Angeles,IL,18306,US,168.203.161.160,corporate,2024-10-26 15:03:45.065682,2024-10-26,15:03:45,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,233.76,specialist_consultation,service,card,completed,00,Approved,408,False,,19.805853897175364,,7952.10840419538,social_media_paid,2,mobile_android,True,708,CST,en,15.0,5.0,True,10.0,4.0,1.0,233.76
TXN_20241026_00000575,CUST_38432988,Customer 5581,user586@example.com,+1-555-924-4217,"253 Main St, City, State",Los Angeles,MI,54035,US,181.206.107.35,family,2024-10-26 18:19:46.065682,2024-10-26,18:19:46,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,30.59,prescription_consultation,service,apple_pay,completed,00,Approved,345,False,,13.469384582770164,,1699.348752156057,social_media_paid,2,tablet_ipad,False,1071,HST,en,18.0,5.0,True,10.0,4.0,2.0,135.29
TXN_20241026_00000998,CUST_89668389,Customer 4038,user143@example.com,+1-555-706-5924,"566 Main St, City, State",Chicago,TX,34566,US,187.132.122.55,corporate,2024-10-26 18:47:45.065682,2024-10-26,18:47:45,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,159.43,therapy_session,service,paypal,completed,00,Approved,409,False,,8.449108402661789,,12679.837316617664,email_marketing,1,mobile_android,True,770,HST,en,18.0,5.0,True,10.0,4.0,1.0,159.43
TXN_20241027_00000856,CUST_34661948,Customer 4961,user687@example.com,+1-555-914-6124,"828 Main St, City, State",New York,NC,48137,US,80.212.60.80,individual,2024-10-27 00:07:18.065682,2024-10-27,00:07:18,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,177.48,specialist_consultation,service,paypal,completed,00,Approved,1750,False,,19.47513882436067,,664.6433020670024,social_media_paid,2,desktop_mac,False,1309,MST,en,0.0,6.0,True,10.0,4.0,1.0,177.48
TXN_20241027_00000068,CUST_97765035,Customer 2485,user739@example.com,+1-555-879-6062,"354 Main St, City, State",New York,CA,76709,US,125.75.36.69,professional,2024-10-27 09:51:11.065682,2024-10-27,09:51:11,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,180.73,therapy_session,service,google_pay,completed,00,Approved,1401,False,,14.420314699488216,,5199.98076521967,social_media_organic,1,desktop_windows,False,1198,HST,en,9.0,6.0,True,10.0,4.0,1.0,180.73
TXN_20241027_00000474,CUST_74887846,Customer 2803,user764@example.com,+1-555-375-1832,"584 Main St, City, State",Los Angeles,FL,22735,US,38.188.195.14,corporate,2024-10-27 22:53:43.065682,2024-10-27,22:53:43,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,42.14,prescription_consultation,service,apple_pay,completed,00,Approved,587,False,,20.390306141379597,,23471.67424408222,organic_search,1,mobile_ios,True,1119,EST,en,22.0,6.0,True,10.0,4.0,3.0,393.45
TXN_20241028_00000448,CUST_76728614,Customer 4733,user433@example.com,+1-555-247-2628,"924 Main St, City, State",New York,NC,42395,US,72.200.1.159,professional,2024-10-28 00:00:05.065682,2024-10-28,00:00:05,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,160.52,specialist_consultation,service,venmo,completed,00,Approved,838,False,,20.87247004195632,,4698.819917155567,organic_search,2,mobile_ios,True,1402,MST,en,0.0,0.0,False,10.0,4.0,1.0,160.52
TXN_20241028_00000557,CUST_62835412,Customer 8910,user910@example.com,+1-555-660-7174,"885 Main St, City, State",Phoenix,TX,62200,US,226.14.190.25,corporate,2024-10-28 02:14:51.065682,2024-10-28,02:14:51,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,25.42,prescription_consultation,service,google_pay,completed,00,Approved,831,False,,3.0946369903051885,,38923.530645046085,content_marketing,1,mobile_ios,True,714,PST,en,2.0,0.0,False,10.0,4.0,1.0,25.42
TXN_20241028_00000901,CUST_17109370,Customer 7044,user476@example.com,+1-555-331-7254,"561 Main St, City, State",New York,PA,70613,US,114.33.168.249,family,2024-10-28 18:55:49.065682,2024-10-28,18:55:49,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,31.79,prescription_consultation,service,paypal,completed,00,Approved,997,False,,12.485714034118143,,2810.1695141935825,referral,1,mobile_ios,True,481,HST,en,18.0,0.0,False,10.0,4.0,2.0,114.28999999999999
TXN_20241029_00000073,CUST_23800875,Customer 7610,user732@example.com,+1-555-209-2025,"641 Main St, City, State",Phoenix,NY,75697,US,162.232.110.36,individual,2024-10-29 01:03:32.065682,2024-10-29,01:03:32,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,27.37,prescription_consultation,service,google_pay,completed,00,Approved,805,False,,7.075475737904804,,1716.723452637371,influencer,1,desktop_chromeos,False,392,PST,en,1.0,1.0,False,10.0,4.0,1.0,27.37
TXN_20241029_00000154,CUST_73052378,Customer 6485,user137@example.com,+1-555-309-6377,"491 Main St, City, State",Houston,PA,50546,US,78.142.202.219,professional,2024-10-29 08:11:12.065682,2024-10-29,08:11:12,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,193.5,therapy_session,service,venmo,failed,14,Invalid card,538,False,,14.820146346777307,,7690.120409156485,organic_search,2,desktop_linux,False,346,AKST,en,8.0,1.0,False,10.0,4.0,2.0,229.21
TXN_20241029_00000137,CUST_59007242,Customer 5462,user265@example.com,+1-555-614-3372,"251 Main St, City, State",Houston,NY,66539,US,192.253.216.144,family,2024-10-29 11:04:08.065682,2024-10-29,11:04:08,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,77.94,general_consultation,service,google_pay,completed,00,Approved,111,False,,18.713684819152643,,953.790228303186,email_marketing,1,mobile_android,True,1773,CST,en,11.0,1.0,False,10.0,4.0,1.0,77.94
TXN_20241029_00000866,CUST_11276441,Customer 4729,user271@example.com,+1-555-682-1092,"618 Main St, City, State",New York,NY,31294,US,233.234.243.39,family,2024-10-29 15:39:03.065682,2024-10-29,15:39:03,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,81.28,therapy_session,service,apple_pay,completed,00,Approved,361,False,,4.171780515547324,,3615.163137222886,referral,2,mobile_android,True,436,CST,en,15.0,1.0,False,10.0,4.0,3.0,315.29
TXN_20241029_00000267,CUST_75978076,Customer 7820,user320@example.com,+1-555-358-9289,"463 Main St, City, State",Chicago,FL,17779,US,6.203.132.38,corporate,2024-10-29 16:18:50.065682,2024-10-29,16:18:50,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,100.67,general_consultation,service,apple_pay,completed,00,Approved,1872,False,,8.39668845675123,,48845.19521666782,direct_traffic,1,mobile_android,True,1273,MST,en,16.0,1.0,False,10.0,4.0,1.0,100.67
TXN_20241031_00000258,CUST_96252457,Customer 3562,user756@example.com,+1-555-367-4459,"157 Main St, City, State",New York,PA,79013,US,44.29.28.106,professional,2024-10-31 00:51:00.065682,2024-10-31,00:51:00,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,87.04,general_consultation,service,google_pay,completed,00,Approved,1926,False,,21.350714629872396,,1177.5582375197066,organic_search,1,mobile_android,True,375,PST,en,0.0,3.0,False,10.0,4.0,1.0,87.04
TXN_20241031_00000375,CUST_25602751,Customer 1407,user212@example.com,+1-555-939-1793,"326 Main St, City, State",New York,NY,67478,US,76.254.144.234,family,2024-10-31 17:48:14.065682,2024-10-31,17:48:14,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,140.04,general_consultation,service,apple_pay,completed,00,Approved,934,False,,14.056497242579704,,1798.831791530095,direct_traffic,1,desktop_windows,False,1486,PST,en,17.0,3.0,False,10.0,4.0,2.0,225.07999999999998
TXN_20241031_00000992,CUST_30037589,Customer 9592,user418@example.com,+1-555-584-8232,"531 Main St, City, State",Los Angeles,NY,99198,US,77.55.191.63,individual,2024-10-31 18:28:49.065682,2024-10-31,18:28:49,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,113.53,general_consultation,service,apple_pay,completed,00,Approved,501,False,,20.690847033484097,,1030.2063663994481,paid_search,3,gaming_console_nintendo,False,1745,AKST,en,18.0,3.0,False,10.0,4.0,1.0,113.53
TXN_20241031_00000341,CUST_42215509,Customer 6083,user192@example.com,+1-555-128-3499,"485 Main St, City, State",Los Angeles,PA,16037,US,196.41.109.215,professional,2024-10-31 19:05:11.065682,2024-10-31,19:05:11,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,75.7,general_consultation,service,card,completed,00,Approved,212,False,,22.680725412935416,,11769.71511612442,organic_search,1,desktop_mac,False,1419,HST,en,19.0,3.0,False,10.0,4.0,2.0,115.51
TXN_20241101_00000310,CUST_62728812,Customer 8245,user659@example.com,+1-555-442-8721,"549 Main St, City, State",Los Angeles,NC,97138,US,248.190.76.245,professional,2024-11-01 14:48:41.065682,2024-11-01,14:48:41,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,46.09,prescription_consultation,service,paypal,completed,00,Approved,269,False,,24.986260947703936,,7587.420485001862,email_marketing,1,tablet_ipad,False,1133,CST,en,14.0,4.0,False,11.0,4.0,1.0,46.09
TXN_20241101_00000279,CUST_14451382,Customer 9895,user150@example.com,+1-555-609-6864,"540 Main St, City, State",Phoenix,PA,17722,US,251.71.10.33,corporate,2024-11-01 22:49:16.065682,2024-11-01,22:49:16,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,155.29,therapy_session,service,card,completed,00,Approved,259,False,,17.42493139350874,,25647.23964461969,email_marketing,3,mobile_android,True,143,EST,en,22.0,4.0,False,11.0,4.0,1.0,155.29
TXN_20241102_00000812,CUST_38033358,Customer 6216,user332@example.com,+1-555-732-7160,"172 Main St, City, State",New York,NC,37579,US,88.87.146.90,corporate,2024-11-02 01:55:40.065682,2024-11-02,01:55:40,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,100.38,general_consultation,service,apple_pay,failed,51,Insufficient funds,1527,False,,5.581951697797757,,28089.957903064336,organic_search,1,desktop_mac,False,716,MST,en,1.0,5.0,True,11.0,4.0,1.0,100.38
TXN_20241102_00000915,CUST_72877166,Customer 4231,user257@example.com,+1-555-933-7213,"223 Main St, City, State",Chicago,FL,32629,US,247.201.117.185,professional,2024-11-02 18:48:22.065682,2024-11-02,18:48:22,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,104.02,therapy_session,service,paypal,completed,00,Approved,612,False,,0.2717357733865511,,6187.593742204233,organic_search,1,mobile_android,True,954,AKST,en,18.0,5.0,True,11.0,4.0,1.0,104.02
TXN_20241102_00000203,CUST_48080929,Customer 7645,user550@example.com,+1-555-600-5868,"304 Main St, City, State",New York,CA,82964,US,214.186.126.27,corporate,2024-11-02 22:40:50.065682,2024-11-02,22:40:50,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,131.23,general_consultation,service,apple_pay,completed,00,Approved,1617,True,fraud_type_account_takeover,14.026444779405182,account_takeover,20789.58339987402,email_marketing,1,tablet_android,False,247,MST,en,22.0,5.0,True,11.0,4.0,1.0,131.23
TXN_20241103_00000816,CUST_88278699,Customer 9274,user175@example.com,+1-555-696-6105,"110 Main St, City, State",Houston,NC,25961,US,76.234.10.144,professional,2024-11-03 09:03:11.065682,2024-11-03,09:03:11,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,292.32,specialist_consultation,service,google_pay,completed,00,Approved,1847,False,,20.971739835113592,,7276.120323909117,direct_traffic,2,mobile_android,True,1033,AKST,en,9.0,6.0,True,11.0,4.0,1.0,292.32
TXN_20241104_00000014,CUST_91844187,Customer 1950,user727@example.com,+1-555-463-3862,"848 Main St, City, State",Phoenix,NY,45993,US,235.180.57.171,family,2024-11-04 16:59:45.065682,2024-11-04,16:59:45,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,191.17,therapy_session,service,apple_pay,completed,00,Approved,482,False,,13.640019692332551,,4361.487175089262,organic_search,1,desktop_windows,False,382,MST,en,16.0,0.0,False,11.0,4.0,1.0,191.17
TXN_20241106_00000963,CUST_52327629,Customer 7583,user502@example.com,+1-555-897-1726,"991 Main St, City, State",Phoenix,GA,28813,US,106.2.154.152,corporate,2024-11-06 03:05:35.065682,2024-11-06,03:05:35,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,118.1,therapy_session,service,apple_pay,completed,00,Approved,278,False,,1.5631536564593707,,49534.65885415083,organic_search,3,mobile_android,True,1580,PST,en,3.0,2.0,False,11.0,4.0,2.0,401.28999999999996
TXN_20241106_00000813,CUST_74971658,Customer 2829,user671@example.com,+1-555-810-9271,"640 Main St, City, State",New York,NC,88658,US,141.214.162.157,professional,2024-11-06 08:14:25.065682,2024-11-06,08:14:25,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,26.02,prescription_consultation,service,card,completed,00,Approved,1253,False,,3.007949464333893,,12015.790252015126,affiliate,1,mobile_android,True,375,AKST,en,8.0,2.0,False,11.0,4.0,1.0,26.02
TXN_20241106_00000416,CUST_42078349,Customer 4166,user944@example.com,+1-555-354-1659,"806 Main St, City, State",Chicago,NY,88562,US,47.79.255.159,individual,2024-11-06 09:42:34.065682,2024-11-06,09:42:34,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,160.35,specialist_consultation,service,google_pay,completed,00,Approved,687,False,,16.425436053477135,,831.2886886950599,influencer,2,desktop_windows,False,1165,HST,en,9.0,2.0,False,11.0,4.0,1.0,160.35
TXN_20241106_00000167,CUST_21062840,Customer 2475,user577@example.com,+1-555-674-1214,"597 Main St, City, State",Phoenix,OH,43662,US,200.106.89.1,individual,2024-11-06 14:37:16.065682,2024-11-06,14:37:16,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,109.96,general_consultation,service,paypal,completed,00,Approved,427,False,,2.0614556279545173,,235.25250382278082,email_marketing,1,desktop_linux,False,292,EST,en,14.0,2.0,False,11.0,4.0,1.0,109.96
TXN_20241106_00000315,CUST_79936517,Customer 5322,user795@example.com,+1-555-650-9060,"495 Main St, City, State",Los Angeles,TX,43331,US,194.197.150.199,family,2024-11-06 17:16:19.065682,2024-11-06,17:16:19,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,150.96,specialist_consultation,service,card,completed,00,Approved,1834,False,,4.688958319110011,,2162.5321954315627,affiliate,1,desktop_windows,False,1372,PST,en,17.0,2.0,False,11.0,4.0,1.0,150.96
TXN_20241107_00000525,CUST_60433556,Customer 7826,user898@example.com,+1-555-529-5778,"175 Main St, City, State",Chicago,CA,89330,US,166.59.65.57,corporate,2024-11-07 01:14:53.065682,2024-11-07,01:14:53,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,150.18,therapy_session,service,google_pay,completed,00,Approved,1159,False,,2.307959125537291,,46935.4847664403,paid_search,1,mobile_android,True,455,CST,en,1.0,3.0,False,11.0,4.0,1.0,150.18
TXN_20241107_00000900,CUST_99365434,Customer 9279,user525@example.com,+1-555-829-2767,"633 Main St, City, State",Los Angeles,OH,93726,US,113.33.167.23,family,2024-11-07 01:19:31.065682,2024-11-07,01:19:31,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,98.03,general_consultation,service,card,completed,00,Approved,443,False,,28.421646966921017,,3989.584867108607,organic_search,1,mobile_android,True,433,CST,en,1.0,3.0,False,11.0,4.0,1.0,98.03
TXN_20241107_00000852,CUST_86572668,Customer 9077,user981@example.com,+1-555-788-1638,"710 Main St, City, State",Chicago,GA,22753,US,93.124.178.14,family,2024-11-07 02:01:56.065682,2024-11-07,02:01:56,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,43.59,prescription_consultation,service,card,completed,00,Approved,373,False,,14.139444557669355,,3379.112820078825,paid_search,1,mobile_ios,True,93,MST,en,2.0,3.0,False,11.0,4.0,1.0,43.59
TXN_20241107_00000349,CUST_50205857,Customer 4346,user211@example.com,+1-555-506-9275,"437 Main St, City, State",Los Angeles,GA,85559,US,106.104.129.6,family,2024-11-07 05:25:28.065682,2024-11-07,05:25:28,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,37.34,prescription_consultation,service,paypal,completed,00,Approved,1838,False,,28.86808912227125,,959.9585974093616,organic_search,1,tablet_android,False,45,HST,en,5.0,3.0,False,11.0,4.0,1.0,37.34
TXN_20241107_00000970,CUST_76277415,Customer 4666,user991@example.com,+1-555-721-9195,"250 Main St, City, State",Phoenix,GA,83784,US,68.133.144.254,individual,2024-11-07 17:27:35.065682,2024-11-07,17:27:35,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,32.23,prescription_consultation,service,apple_pay,completed,00,Approved,208,False,,10.814889142997403,,1805.9203187608048,social_media_paid,1,desktop_windows,False,1308,HST,en,17.0,3.0,False,11.0,4.0,1.0,32.23
TXN_20241107_00000380,CUST_34311962,Customer 9944,user113@example.com,+1-555-683-7730,"861 Main St, City, State",Los Angeles,IL,90135,US,60.84.188.185,family,2024-11-07 19:33:03.065682,2024-11-07,19:33:03,HealthConnect Virtual,Telehealth Services,Healthcare,consultation,136.5,therapy_session,service,apple_pay,completed,00,Approved,1164,True,fraud_type_account_takeover,17.84148159800177,account_takeover,914.6717373916598,social_media_paid,1,desktop_mac,False,1161,HST,en,19.0,3.0,False,11.0,4.0,1.0,136.5
TXN_20241107_00000248,CUST_79572818,Customer 2861,user958@example.com,+1-555-759-6549,"637 Main St, City, State",Los Angeles,OH,37291,US,189.222.110.120,individual,2024-11-07 20:01:18.065682,2024-11-07,20:01:18,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,186.2,specialist_consultation,service,paypal,completed,00,Approved,1504,False,,29.334358708121535,,1916.8061804626757,organic_search,1,tablet_android,False,928,PST,en,20.0,3.0,False,11.0,4.0,1.0,186.2
TXN_20241108_00000600,CUST_19190725,Customer 1271,user591@example.com,+1-555-317-9600,"740 Main St, City, State",Phoenix,CA,20021,US,51.192.199.194,individual,2024-11-08 08:45:17.065682,2024-11-08,08:45:17,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,116.14,general_consultation,service,paypal,completed,00,Approved,817,False,,20.467469347631496,,1170.9980007233921,organic_search,2,mobile_android,True,1692,HST,en,8.0,4.0,False,11.0,4.0,1.0,116.14
TXN_20241108_00000343,CUST_89327189,Customer 8237,user459@example.com,+1-555-939-2330,"910 Main St, City, State",Los Angeles,FL,79471,US,198.228.98.117,corporate,2024-11-08 16:28:52.065682,2024-11-08,16:28:52,HealthConnect Virtual,Telehealth Services,Healthcare,prescription,118.45,general_consultation,service,apple_pay,completed,00,Approved,732,False,,21.34391316975026,,49890.40548669909,social_media_paid,1,mobile_ios,True,495,MST,en,16.0,4.0,False,11.0,4.0,1.0,118.45
TXN_20241109_00000441,CUST_84886793,Customer 6526,user209@example.com,+1-555-553-6033,"351 Main St, City, State",Chicago,IL,19792,US,199.170.90.88,family,2024-11-09 17:34:49.065682,2024-11-09,17:34:49,HealthConnect Virtual,Telehealth Services,Healthcare,appointment,51.75,prescription_consultation,service,paypal,completed,00,Approved,1330,False,,4.3388571722197025,,2064.418557654133,organic_search,1,mobile_ios,True,1773,PST,en,17.0,5.0,True,11.0,4.0,1.0,51.75
