transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_address,customer_city,customer_state,customer_zip_code,customer_country,customer_ip_address,customer_segment,transaction_datetime,transaction_date,transaction_time,merchant_name,merchant_category,merchant_industry,transaction_type,amount,trading_pair,fee,product_category,payment_method,payment_status,response_code,response_text,processing_time_ms,is_fraudulent,fraud_indicators,risk_score,fraud_type,customer_lifetime_value,customer_acquisition_channel,customer_transaction_count,device_type,is_mobile,session_duration_seconds,timezone,language,hour,day_of_week,is_weekend,month,quarter,customer_transaction_number,customer_total_spent
TXN_20240906_00000519,CUST_78183293,Customer 9819,user235@example.com,+1-555-451-6014,"675 Main St, City, State",Los Angeles,TX,19531,US,217.243.20.226,vip,2024-09-06 03:24:52.120577,2024-09-06,03:24:52,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,94391.17,USDT/USD,0.0,trading,venmo,completed,00,Approved,910,False,amount_exceeds_normal,32.88424867244157,,12000.76291562679,paid_search,3,desktop_windows,False,770,CST,en,3.0,4.0,False,9.0,3.0,2.0,102677.18
TXN_20240906_00000219,CUST_31203591,Customer 8193,user426@example.com,+1-555-758-6193,"855 Main St, City, State",Chicago,NY,70347,US,9.166.162.162,new,2024-09-06 16:51:47.120577,2024-09-06,16:51:47,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,25492.08,ETH/USD,50.98,trading,paypal,completed,00,Approved,640,False,amount_exceeds_normal,32.686093581759245,,904.4063053532923,direct_traffic,1,mobile_android,True,1733,MST,en,16.0,4.0,False,9.0,3.0,1.0,25492.08
TXN_20240906_00000949,CUST_92861634,Customer 8571,user372@example.com,+1-555-784-4428,"509 Main St, City, State",Phoenix,NY,78879,US,200.53.173.205,enterprise,2024-09-06 18:39:51.120577,2024-09-06,18:39:51,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,413.42,ETH/USD,0.0,trading,apple_pay,completed,00,Approved,775,False,,6.465738556903003,,210645.1668708367,paid_search,2,mobile_ios,True,1702,EST,en,18.0,4.0,False,9.0,3.0,1.0,413.42
TXN_20240906_00000423,CUST_10929540,Customer 2612,user933@example.com,+1-555-841-9119,"882 Main St, City, State",Los Angeles,IL,44141,US,102.141.213.194,new,2024-09-06 21:10:06.120577,2024-09-06,21:10:06,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,40784.9,ETH/USD,81.57,trading,card,completed,00,Approved,456,False,amount_exceeds_normal,31.431712560694308,,950.2873486550111,paid_search,4,mobile_ios,True,878,HST,en,21.0,4.0,False,9.0,3.0,2.0,57214.05
TXN_20240907_00000386,CUST_49986266,Customer 8323,user585@example.com,+1-555-247-1012,"504 Main St, City, State",Houston,MI,48982,US,111.231.102.23,new,2024-09-07 16:07:14.120577,2024-09-07,16:07:14,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,90109.49,USDT/USD,0.0,trading,paypal,completed,00,Approved,1396,False,amount_exceeds_normal,25.320604716390434,,183.32278230562787,organic_search,1,mobile_android,True,1703,PST,en,16.0,5.0,True,9.0,3.0,1.0,90109.49
TXN_20240907_00000827,CUST_32508159,Customer 3202,user657@example.com,+1-555-485-6458,"433 Main St, City, State",Phoenix,CA,32307,US,134.16.144.74,regular,2024-09-07 20:07:48.120577,2024-09-07,20:07:48,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,70030.71,USDT/USD,140.06,trading,apple_pay,completed,00,Approved,991,False,amount_exceeds_normal,45.56707736144486,,3262.691488255885,social_media_paid,3,mobile_ios,True,1767,HST,en,20.0,5.0,True,9.0,3.0,1.0,70030.71
TXN_20240908_00000400,CUST_13004532,Customer 9848,user134@example.com,+1-555-428-9484,"931 Main St, City, State",Phoenix,NY,95556,US,163.211.129.168,enterprise,2024-09-08 13:53:54.120577,2024-09-08,13:53:54,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,75400.25,USDT/USD,150.8,trading,paypal,completed,00,Approved,1531,False,amount_exceeds_normal,32.31532857005158,,60095.66407645962,content_marketing,1,mobile_android,True,259,EST,en,13.0,6.0,True,9.0,3.0,1.0,75400.25
TXN_20240909_00000368,CUST_75957057,Customer 1111,user827@example.com,+1-555-254-3525,"764 Main St, City, State",Chicago,NC,55284,US,90.236.157.193,vip,2024-09-09 03:47:02.120577,2024-09-09,03:47:02,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,31457.26,ETH/USD,62.91,trading,card,completed,00,Approved,300,False,amount_exceeds_normal,34.104377201305965,,18712.366042643294,paid_search,1,mobile_android,True,1452,MST,en,3.0,0.0,False,9.0,3.0,1.0,31457.26
TXN_20240909_00000851,CUST_95912960,Customer 2392,user823@example.com,+1-555-292-3143,"466 Main St, City, State",New York,GA,19337,US,144.150.240.40,vip,2024-09-09 17:38:18.120577,2024-09-09,17:38:18,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,1448.45,BTC/USD,0.0,trading,google_pay,completed,00,Approved,1592,True,fraud_type_card_testing,29.256762909202443,card_testing,13646.553447655388,social_media_paid,2,desktop_windows,False,521,PST,en,17.0,0.0,False,9.0,3.0,1.0,1448.45
TXN_20240909_00000497,CUST_54057983,Customer 5291,user662@example.com,+1-555-382-1046,"679 Main St, City, State",Houston,TX,82574,US,213.33.137.186,vip,2024-09-09 23:15:17.120577,2024-09-09,23:15:17,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,14560.02,ETH/USD,29.12,trading,paypal,completed,00,Approved,1759,False,amount_exceeds_normal,37.04172838320099,,22868.585294474582,social_media_organic,3,smart_tv_apple_tv,False,865,MST,en,23.0,0.0,False,9.0,3.0,1.0,14560.02
TXN_20240910_00000805,CUST_40186486,Customer 8431,user879@example.com,+1-555-647-8248,"117 Main St, City, State",Phoenix,FL,10275,US,153.225.49.130,enterprise,2024-09-10 00:26:30.120577,2024-09-10,00:26:30,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,18378.89,BTC/USD,36.76,trading,venmo,completed,00,Approved,1699,True,fraud_type_account_takeover,8.9373255517079,account_takeover,238691.1906525045,social_media_paid,2,desktop_windows,False,346,HST,en,0.0,1.0,False,9.0,3.0,1.0,18378.89
TXN_20240910_00000607,CUST_77969216,Customer 7827,user776@example.com,+1-555-135-3222,"885 Main St, City, State",Phoenix,NY,26678,US,137.23.112.109,regular,2024-09-10 17:13:50.120577,2024-09-10,17:13:50,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,45073.09,ETH/USD,90.15,trading,google_pay,completed,00,Approved,1303,False,amount_exceeds_normal,29.87730881740668,,3267.4833615616853,content_marketing,1,mobile_ios,True,1152,EST,en,17.0,1.0,False,9.0,3.0,1.0,45073.09
TXN_20240910_00000589,CUST_32491069,Customer 4847,user276@example.com,+1-555-651-7038,"488 Main St, City, State",Houston,IL,33576,US,167.62.155.227,enterprise,2024-09-10 21:45:28.120577,2024-09-10,21:45:28,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,49753.96,ETH/USD,99.51,trading,google_pay,completed,00,Approved,1762,False,,8.819651131298073,,169765.00983598104,social_media_paid,3,mobile_android,True,1709,PST,en,21.0,1.0,False,9.0,3.0,1.0,49753.96
TXN_20240911_00000250,CUST_85260236,Customer 8222,user851@example.com,+1-555-660-5240,"920 Main St, City, State",Houston,PA,10306,US,69.167.87.55,vip,2024-09-11 01:11:50.120577,2024-09-11,01:11:50,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,33732.03,ETH/USD,67.46,trading,venmo,completed,00,Approved,1113,False,amount_exceeds_normal,38.626139055616605,,9065.157764326259,organic_search,1,desktop_windows,False,604,HST,en,1.0,2.0,False,9.0,3.0,1.0,33732.03
TXN_20240911_00000170,CUST_27118800,Customer 4601,user740@example.com,+1-555-704-8095,"348 Main St, City, State",Phoenix,FL,99788,US,106.117.155.107,enterprise,2024-09-11 07:00:51.120577,2024-09-11,07:00:51,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,36156.94,USDT/USD,72.31,trading,venmo,completed,00,Approved,331,False,,21.00721963556109,,155258.85542011727,social_media_organic,1,mobile_ios,True,1139,PST,en,7.0,2.0,False,9.0,3.0,1.0,36156.94
TXN_20240912_00000282,CUST_58833271,Customer 2925,user841@example.com,+1-555-165-4064,"940 Main St, City, State",Phoenix,NY,59822,US,221.55.153.225,new,2024-09-12 00:23:20.120577,2024-09-12,00:23:20,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,15787.4,ETH/USD,31.57,trading,card,completed,00,Approved,1393,False,amount_exceeds_normal,36.91714846644865,,833.833451867116,social_media_organic,1,mobile_android,True,1579,PST,en,0.0,3.0,False,9.0,3.0,1.0,15787.4
TXN_20240912_00000928,CUST_18763692,Customer 3732,user643@example.com,+1-555-786-6093,"925 Main St, City, State",Chicago,CA,78279,US,224.165.25.157,new,2024-09-12 07:32:36.120577,2024-09-12,07:32:36,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,79077.68,USDT/USD,0.0,trading,venmo,completed,00,Approved,263,True,"amount_exceeds_normal,fraud_type_card_testing",41.04719981237173,card_testing,179.13768233923707,paid_search,1,desktop_mac,False,624,HST,en,7.0,3.0,False,9.0,3.0,1.0,79077.68
TXN_20240912_00000436,CUST_26064352,Customer 1436,user821@example.com,+1-555-661-2853,"587 Main St, City, State",Chicago,NY,93943,US,45.193.127.255,enterprise,2024-09-12 15:19:18.120577,2024-09-12,15:19:18,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,26367.72,USDT/USD,52.74,trading,venmo,completed,00,Approved,1895,False,,29.34530385964223,,121778.63309698773,social_media_organic,2,desktop_linux,False,1428,AKST,en,15.0,3.0,False,9.0,3.0,1.0,26367.72
TXN_20240912_00000863,CUST_94917860,Customer 1865,user596@example.com,+1-555-557-7818,"657 Main St, City, State",Phoenix,TX,79947,US,111.114.77.37,vip,2024-09-12 16:20:29.120577,2024-09-12,16:20:29,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,31272.88,BTC/USD,0.0,trading,card,completed,00,Approved,1222,False,amount_exceeds_normal,35.50020000331351,,6005.866058935348,direct_traffic,3,mobile_android,True,1271,AKST,en,16.0,3.0,False,9.0,3.0,2.0,41874.83
TXN_20240913_00000445,CUST_94917860,Customer 1865,user596@example.com,+1-555-557-7818,"657 Main St, City, State",Phoenix,TX,79947,US,111.114.77.37,vip,2024-09-13 04:23:49.120577,2024-09-13,04:23:49,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,18734.69,ETH/USD,0.0,trading,paypal,completed,00,Approved,1159,True,"amount_exceeds_normal,fraud_type_synthetic_identity",35.50020000331351,synthetic_identity,6005.866058935348,direct_traffic,2,mobile_android,True,456,AKST,en,4.0,4.0,False,9.0,3.0,3.0,60609.520000000004
TXN_20240913_00000478,CUST_60484328,Customer 9272,user654@example.com,+1-555-818-6939,"161 Main St, City, State",New York,PA,86508,US,100.166.239.210,regular,2024-09-13 11:35:50.120577,2024-09-13,11:35:50,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,41132.56,ETH/USD,0.0,trading,paypal,completed,00,Approved,406,False,amount_exceeds_normal,33.67283104746393,,4057.337756325238,direct_traffic,1,desktop_mac,False,851,MST,en,11.0,4.0,False,9.0,3.0,1.0,41132.56
TXN_20240913_00000904,CUST_57874032,Customer 9771,user177@example.com,+1-555-893-7258,"373 Main St, City, State",Chicago,GA,66043,US,195.153.167.124,new,2024-09-13 16:10:38.120577,2024-09-13,16:10:38,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,83234.85,USDT/USD,166.47,trading,paypal,failed,05,Do not honor,186,False,amount_exceeds_normal,31.668155184289304,,923.6252641508627,affiliate,4,tablet_ipad,False,292,MST,en,16.0,4.0,False,9.0,3.0,1.0,83234.85
TXN_20240913_00000979,CUST_62777485,Customer 8570,user603@example.com,+1-555-969-4362,"666 Main St, City, State",Chicago,MI,65215,US,22.50.31.83,enterprise,2024-09-13 18:17:31.120577,2024-09-13,18:17:31,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,86334.61,USDT/USD,172.67,trading,card,completed,00,Approved,181,False,amount_exceeds_normal,22.664808042169355,,84603.7306251341,referral,1,mobile_ios,True,1215,AKST,en,18.0,4.0,False,9.0,3.0,1.0,86334.61
TXN_20240914_00000615,CUST_46358142,Customer 4623,user237@example.com,+1-555-312-8505,"828 Main St, City, State",Houston,NC,38676,US,148.188.232.214,vip,2024-09-14 00:24:46.120577,2024-09-14,00:24:46,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,66129.55,BTC/USD,132.26,trading,card,completed,00,Approved,444,False,amount_exceeds_normal,28.427841227836666,,20931.68431872852,organic_search,1,mobile_android,True,974,HST,en,0.0,5.0,True,9.0,3.0,1.0,66129.55
TXN_20240914_00000125,CUST_52551215,Customer 2864,user913@example.com,+1-555-325-4326,"353 Main St, City, State",New York,GA,76282,US,45.237.126.81,vip,2024-09-14 03:10:11.120577,2024-09-14,03:10:11,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,21733.14,ETH/USD,43.47,trading,google_pay,completed,00,Approved,525,False,amount_exceeds_normal,30.741628367782777,,7261.251188923441,organic_search,1,mobile_ios,True,1252,MST,en,3.0,5.0,True,9.0,3.0,1.0,21733.14
TXN_20240914_00000223,CUST_22047237,Customer 1899,user570@example.com,+1-555-590-1630,"919 Main St, City, State",Houston,GA,29356,US,165.85.108.94,new,2024-09-14 11:21:40.120577,2024-09-14,11:21:40,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,27175.69,USDT/USD,0.0,trading,venmo,completed,00,Approved,1083,False,amount_exceeds_normal,30.991180014183172,,544.8314626879637,email_marketing,1,desktop_windows,False,983,EST,en,11.0,5.0,True,9.0,3.0,2.0,38957.86
TXN_20240914_00000029,CUST_90720657,Customer 6818,user236@example.com,+1-555-673-6699,"631 Main St, City, State",Los Angeles,CA,26988,US,136.35.139.189,regular,2024-09-14 18:08:41.120577,2024-09-14,18:08:41,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,22233.37,ETH/USD,44.47,trading,card,completed,00,Approved,482,False,amount_exceeds_normal,31.34866623012502,,1738.3404592828615,organic_search,2,mobile_android,True,181,HST,en,18.0,5.0,True,9.0,3.0,1.0,22233.37
TXN_20240914_00000085,CUST_34013753,Customer 2883,user785@example.com,+1-555-642-3029,"622 Main St, City, State",Los Angeles,NY,42977,US,20.142.56.110,regular,2024-09-14 18:42:23.120577,2024-09-14,18:42:23,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,23735.34,ETH/USD,0.0,trading,paypal,completed,00,Approved,1722,True,"amount_exceeds_normal,fraud_type_card_testing",26.003412092499996,card_testing,2437.321988798264,social_media_organic,1,mobile_ios,True,1419,CST,en,18.0,5.0,True,9.0,3.0,1.0,23735.34
TXN_20240915_00000541,CUST_32491069,Customer 4847,user276@example.com,+1-555-651-7038,"488 Main St, City, State",Houston,IL,33576,US,167.62.155.227,enterprise,2024-09-15 08:34:51.120577,2024-09-15,08:34:51,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,25966.61,USDT/USD,0.0,trading,card,completed,00,Approved,280,True,fraud_type_account_takeover,8.819651131298073,account_takeover,169765.00983598104,social_media_paid,2,mobile_android,True,529,PST,en,8.0,6.0,True,9.0,3.0,2.0,75720.57
TXN_20240916_00000587,CUST_57507892,Customer 8082,user469@example.com,+1-555-138-5655,"636 Main St, City, State",Phoenix,NC,16756,US,82.251.30.246,enterprise,2024-09-16 15:38:00.120577,2024-09-16,15:38:00,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,47917.43,USDT/USD,0.0,trading,apple_pay,completed,00,Approved,625,False,,3.771299433977507,,233823.6825741238,organic_search,4,mobile_ios,True,330,EST,en,15.0,0.0,False,9.0,3.0,1.0,47917.43
TXN_20240916_00000253,CUST_55566470,Customer 6148,user443@example.com,+1-555-592-5446,"775 Main St, City, State",Chicago,IL,85765,US,132.202.51.124,regular,2024-09-16 15:55:00.120577,2024-09-16,15:55:00,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,73299.8,USDT/USD,0.0,trading,venmo,completed,00,Approved,910,False,amount_exceeds_normal,36.59076860447388,,4028.509212256359,paid_search,2,mobile_ios,True,923,EST,en,15.0,0.0,False,9.0,3.0,1.0,73299.8
TXN_20240917_00000765,CUST_27118800,Customer 4601,user740@example.com,+1-555-704-8095,"348 Main St, City, State",Phoenix,FL,99788,US,106.117.155.107,enterprise,2024-09-17 03:07:36.120577,2024-09-17,03:07:36,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,29514.7,USDT/USD,59.03,trading,apple_pay,completed,00,Approved,1718,False,,21.00721963556109,,155258.85542011727,social_media_organic,2,mobile_android,True,1049,PST,en,3.0,1.0,False,9.0,3.0,2.0,65671.64
TXN_20240917_00000119,CUST_46593407,Customer 4674,user225@example.com,+1-555-646-5414,"910 Main St, City, State",Houston,PA,47029,US,143.51.254.99,regular,2024-09-17 10:56:00.120577,2024-09-17,10:56:00,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,46867.58,ETH/USD,93.74,trading,paypal,completed,00,Approved,1908,False,amount_exceeds_normal,40.77049935840285,,1820.9577441459942,social_media_organic,3,mobile_android,True,1360,HST,en,10.0,1.0,False,9.0,3.0,2.0,75897.81
TXN_20240918_00000134,CUST_64178031,Customer 9449,user168@example.com,+1-555-858-2332,"610 Main St, City, State",Los Angeles,NY,10347,US,236.143.190.54,enterprise,2024-09-18 08:09:39.120577,2024-09-18,08:09:39,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,12731.51,ETH/USD,0.0,trading,paypal,completed,00,Approved,602,False,,2.1229064745020096,,82912.68764621098,paid_search,1,desktop_mac,False,720,HST,en,8.0,2.0,False,9.0,3.0,1.0,12731.51
TXN_20240918_00000431,CUST_14434337,Customer 7258,user328@example.com,+1-555-932-2394,"454 Main St, City, State",New York,CA,70045,US,110.119.29.44,new,2024-09-18 12:19:28.120577,2024-09-18,12:19:28,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,4990.05,USDT/USD,9.98,trading,google_pay,completed,00,Approved,495,False,amount_exceeds_normal,33.43010990603927,,545.3854596783515,referral,1,mobile_android,True,1730,EST,en,12.0,2.0,False,9.0,3.0,1.0,4990.05
TXN_20240918_00000849,CUST_98929601,Customer 9664,user828@example.com,+1-555-845-8624,"647 Main St, City, State",Chicago,GA,37827,US,104.73.170.2,regular,2024-09-18 15:17:22.120577,2024-09-18,15:17:22,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,58169.23,USDT/USD,0.0,trading,paypal,completed,00,Approved,1343,False,amount_exceeds_normal,20.029248856826307,,2886.937097003164,organic_search,3,desktop_mac,False,255,PST,en,15.0,2.0,False,9.0,3.0,2.0,107636.18
TXN_20240918_00000711,CUST_23029461,Customer 1504,user161@example.com,+1-555-174-1221,"694 Main St, City, State",Phoenix,TX,71214,US,201.78.68.98,regular,2024-09-18 17:10:34.120577,2024-09-18,17:10:34,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,18666.33,USDT/USD,37.33,trading,venmo,failed,05,Do not honor,1836,False,amount_exceeds_normal,21.991644189725626,,1438.6876992276414,social_media_organic,2,mobile_android,True,1428,EST,en,17.0,2.0,False,9.0,3.0,1.0,18666.33
TXN_20240918_00000953,CUST_94125369,Customer 2756,user636@example.com,+1-555-394-7198,"642 Main St, City, State",Phoenix,GA,11373,US,96.202.252.41,new,2024-09-18 20:41:11.120577,2024-09-18,20:41:11,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,33958.01,ETH/USD,67.92,trading,venmo,completed,00,Approved,440,False,amount_exceeds_normal,24.647440811872823,,153.65998999540986,paid_search,1,desktop_windows,False,1087,MST,en,20.0,2.0,False,9.0,3.0,1.0,33958.01
TXN_20240918_00000672,CUST_68906777,Customer 2008,user296@example.com,+1-555-882-2529,"851 Main St, City, State",Phoenix,OH,88219,US,88.219.43.89,new,2024-09-18 22:55:20.120577,2024-09-18,22:55:20,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,6969.94,ETH/USD,0.0,trading,venmo,completed,00,Approved,911,False,amount_exceeds_normal,38.6187369538562,,376.74749928772496,social_media_paid,3,desktop_windows,False,936,HST,en,22.0,2.0,False,9.0,3.0,2.0,55559.21
TXN_20240919_00000198,CUST_52590440,Customer 1382,user167@example.com,+1-555-915-3359,"815 Main St, City, State",Houston,CA,29678,US,138.209.60.208,new,2024-09-19 01:19:14.120577,2024-09-19,01:19:14,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,5652.68,BTC/USD,11.31,trading,card,completed,00,Approved,1177,False,amount_exceeds_normal,30.91699713565835,,190.1717217138223,direct_traffic,1,tablet_ipad,False,273,AKST,en,1.0,3.0,False,9.0,3.0,1.0,5652.68
TXN_20240919_00000996,CUST_12326319,Customer 8380,user405@example.com,+1-555-866-5441,"471 Main St, City, State",Chicago,GA,92286,US,94.3.91.106,vip,2024-09-19 08:05:35.120577,2024-09-19,08:05:35,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,42804.18,BTC/USD,85.61,trading,card,completed,00,Approved,1028,False,amount_exceeds_normal,27.1353791377893,,17101.871537291045,email_marketing,3,tablet_ipad,False,631,EST,en,8.0,3.0,False,9.0,3.0,2.0,44813.39
TXN_20240919_00000999,CUST_97064182,Customer 4968,user644@example.com,+1-555-726-4838,"756 Main St, City, State",Houston,PA,80703,US,125.168.200.140,new,2024-09-19 11:17:16.120577,2024-09-19,11:17:16,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,59772.8,BTC/USD,119.55,trading,apple_pay,failed,14,Invalid card,323,False,amount_exceeds_normal,39.85697778106409,,257.6167343959116,email_marketing,5,mobile_ios,True,1754,CST,en,11.0,3.0,False,9.0,3.0,2.0,63390.44
TXN_20240919_00000472,CUST_51922309,Customer 1290,user137@example.com,+1-555-246-8285,"387 Main St, City, State",Houston,NC,89355,US,159.13.33.245,vip,2024-09-19 12:34:17.120577,2024-09-19,12:34:17,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,42659.58,BTC/USD,85.32,trading,google_pay,completed,00,Approved,110,False,amount_exceeds_normal,22.141672209401115,,14959.886346570727,affiliate,2,desktop_windows,False,1092,EST,en,12.0,3.0,False,9.0,3.0,1.0,42659.58
TXN_20240919_00000966,CUST_76329569,Customer 5239,user943@example.com,+1-555-437-6972,"383 Main St, City, State",Phoenix,FL,42783,US,18.225.218.95,vip,2024-09-19 17:00:06.120577,2024-09-19,17:00:06,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,58379.28,BTC/USD,0.0,trading,google_pay,completed,00,Approved,562,False,amount_exceeds_normal,39.27684339416127,,22049.102755081894,direct_traffic,3,tablet_android,False,1711,HST,en,17.0,3.0,False,9.0,3.0,1.0,58379.28
TXN_20240921_00000453,CUST_54781768,Customer 9916,user597@example.com,+1-555-935-7431,"902 Main St, City, State",New York,IL,34057,US,86.170.134.157,vip,2024-09-21 05:33:08.120577,2024-09-21,05:33:08,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,65285.23,BTC/USD,0.0,trading,venmo,completed,00,Approved,121,False,amount_exceeds_normal,40.295065712408,,17183.56176642261,paid_search,1,mobile_ios,True,1759,PST,en,5.0,5.0,True,9.0,3.0,1.0,65285.23
TXN_20240921_00000101,CUST_93549731,Customer 3875,user511@example.com,+1-555-938-8870,"441 Main St, City, State",Chicago,PA,66987,US,65.119.205.183,enterprise,2024-09-21 06:12:01.120577,2024-09-21,06:12:01,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,deposit,22392.35,USDT/USD,0.0,trading,apple_pay,completed,00,Approved,972,False,,25.650020643207103,,103784.75464463863,paid_search,1,tablet_ipad,False,350,EST,en,6.0,5.0,True,9.0,3.0,1.0,22392.35
TXN_20240921_00000875,CUST_84430015,Customer 4161,user973@example.com,+1-555-888-8724,"780 Main St, City, State",Phoenix,GA,76087,US,91.139.62.251,enterprise,2024-09-21 13:27:51.120577,2024-09-21,13:27:51,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,46515.56,BTC/USD,93.03,trading,paypal,completed,00,Approved,1426,False,,19.695121702017627,,116592.9253793463,organic_search,3,mobile_ios,True,1333,HST,en,13.0,5.0,True,9.0,3.0,1.0,46515.56
TXN_20240922_00000043,CUST_28074887,Customer 1801,user204@example.com,+1-555-160-2846,"620 Main St, City, State",Chicago,IL,73465,US,196.234.37.173,vip,2024-09-22 00:42:35.120577,2024-09-22,00:42:35,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,94974.38,USDT/USD,189.95,trading,venmo,completed,00,Approved,1905,False,amount_exceeds_normal,32.092887086982834,,17564.12689904771,social_media_paid,1,mobile_ios,True,1258,CST,en,0.0,6.0,True,9.0,3.0,1.0,94974.38
TXN_20240922_00000397,CUST_24216895,Customer 3752,user188@example.com,+1-555-366-8432,"126 Main St, City, State",New York,MI,56918,US,101.210.113.222,new,2024-09-22 15:24:54.120577,2024-09-22,15:24:54,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,69776.23,USDT/USD,0.0,trading,apple_pay,completed,00,Approved,345,True,"amount_exceeds_normal,fraud_type_card_testing",27.352706581414783,card_testing,735.3879722992497,paid_search,1,mobile_ios,True,1646,AKST,en,15.0,6.0,True,9.0,3.0,1.0,69776.23
TXN_20240922_00000016,CUST_90720657,Customer 6818,user236@example.com,+1-555-673-6699,"631 Main St, City, State",Los Angeles,CA,26988,US,136.35.139.189,regular,2024-09-22 19:49:36.120577,2024-09-22,19:49:36,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,2584.11,BTC/USD,0.0,trading,paypal,completed,00,Approved,1347,False,amount_exceeds_normal,31.34866623012502,,1738.3404592828615,organic_search,1,mobile_android,True,741,HST,en,19.0,6.0,True,9.0,3.0,2.0,24817.48
TXN_20240923_00000402,CUST_86488054,Customer 1506,user517@example.com,+1-555-292-9553,"447 Main St, City, State",Phoenix,NC,50403,US,206.240.97.29,new,2024-09-23 10:24:09.120577,2024-09-23,10:24:09,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,withdrawal,37285.97,ETH/USD,74.57,trading,paypal,completed,00,Approved,1705,False,amount_exceeds_normal,23.54629625111845,,329.2533745547024,organic_search,2,tablet_windows,False,1667,AKST,en,10.0,0.0,False,9.0,3.0,1.0,37285.97
TXN_20240923_00000707,CUST_51922309,Customer 1290,user137@example.com,+1-555-246-8285,"387 Main St, City, State",Houston,NC,89355,US,159.13.33.245,vip,2024-09-23 14:38:11.120577,2024-09-23,14:38:11,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,sell,51813.71,USDT/USD,103.63,trading,venmo,completed,00,Approved,139,False,amount_exceeds_normal,22.141672209401115,,14959.886346570727,affiliate,4,desktop_mac,False,648,EST,en,14.0,0.0,False,9.0,3.0,2.0,94473.29000000001
TXN_20240923_00000211,CUST_32290411,Customer 4886,user850@example.com,+1-555-653-9090,"245 Main St, City, State",Houston,FL,99228,US,36.63.149.28,vip,2024-09-23 16:42:46.120577,2024-09-23,16:42:46,CryptoTrade Pro,Cryptocurrency Exchange,Financial Services,buy,91430.16,USDT/USD,0.0,trading,paypal,completed,00,Approved,185,False,amount_exceeds_normal,48.185331263426534,,20025.684843740808,organic_search,1,desktop_mac,False,834,EST,en,16.0,0.0,False,9.0,3.0,1.0,91430.16
